Data,Hora (UTC),DiaSemChuva,Precipitacao,Latitude,Longitude,Temp. Ins. (C),Temp. Max. (C),Temp. Min. (C),Umi. Ins. (%),Umi. Max. (%),Umi. Min. (%),Pto Orvalho Ins. (C),Pto Orvalho Max. (C),Pto Orvalho Min. (C),Pressao Ins. (hPa),Pressao Max. (hPa),Pressao Min. (hPa),Vel. Vento (m/s),Dir. Vento (m/s),Raj. Vento (m/s),Chuva (mm),ClassificacaoRF
10/08/2019,1,22.0,0.0,-6.66,-54.95,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
10/08/2019,1,22.0,0.0,-6.66,-54.97,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
10/08/2019,1,22.0,0.0,-6.59,-54.89,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
05/08/2019,18,18.0,0.0,-6.46,-53.65,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
05/08/2019,18,18.0,0.0,-6.46,-53.67,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
05/08/2019,18,17.0,0.0,-6.45,-53.65,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
05/08/2019,18,17.0,0.0,-6.45,-53.67,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
10/08/2019,1,67.0,0.0,-8.8,-54.98,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
05/08/2019,18,17.0,0.5,-6.71,-54.96,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
05/08/2019,18,17.0,0.5,-6.71,-54.98,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
10/08/2019,1,43.0,0.0,-8.12,-55.02,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
05/08/2019,19,36.0,1.0,-8.72,-54.76,30.3,30.8,29.7,63.0,67.0,61.0,22.4,23.7,22.0,990.4,991.3,990.4,1.9,108.0,5.0,0.0,alto
05/08/2019,19,42.0,0.9,-8.7,-54.76,30.3,30.8,29.7,63.0,67.0,61.0,22.4,23.7,22.0,990.4,991.3,990.4,1.9,108.0,5.0,0.0,alto
05/08/2019,19,39.0,0.4,-8.07,-54.78,30.3,30.8,29.7,63.0,67.0,61.0,22.4,23.7,22.0,990.4,991.3,990.4,1.9,108.0,5.0,0.0,alto
05/08/2019,18,17.0,0.5,-6.7,-54.98,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
05/08/2019,18,36.0,0.8,-8.72,-54.72,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
05/08/2019,18,36.0,1.0,-8.72,-54.74,30.8,31.2,29.8,61.0,68.0,60.0,22.3,23.8,22.3,991.3,992.2,991.3,1.3,47.0,4.3,0.0,alto
10/08/2019,1,67.0,0.0,-8.81,-54.98,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
05/08/2019,17,17.0,0.5,-6.71,-54.98,30.7,30.7,29.2,66.0,71.0,65.0,23.6,23.9,22.3,992.2,993.2,992.2,1.3,51.0,4.5,0.0,alto
10/08/2019,1,5.0,0.0,-7.79,-54.74,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
05/08/2019,17,18.0,0.0,-6.46,-53.65,30.7,30.7,29.2,66.0,71.0,65.0,23.6,23.9,22.3,992.2,993.2,992.2,1.3,51.0,4.5,0.0,alto
05/08/2019,17,18.0,0.0,-6.46,-53.67,30.7,30.7,29.2,66.0,71.0,65.0,23.6,23.9,22.3,992.2,993.2,992.2,1.3,51.0,4.5,0.0,alto
05/08/2019,17,17.0,0.0,-6.45,-53.65,30.7,30.7,29.2,66.0,71.0,65.0,23.6,23.9,22.3,992.2,993.2,992.2,1.3,51.0,4.5,0.0,alto
05/08/2019,17,17.0,0.0,-6.45,-53.67,30.7,30.7,29.2,66.0,71.0,65.0,23.6,23.9,22.3,992.2,993.2,992.2,1.3,51.0,4.5,0.0,alto
10/08/2019,1,5.0,0.0,-7.49,-55.08,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
10/08/2019,1,56.0,0.0,-7.33,-55.03,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,alto
10/08/2019,1,4.0,0.0,-5.89,-53.53,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,médio
10/08/2019,1,4.0,0.0,-5.71,-53.7,24.6,25.6,24.5,78.0,83.0,75.0,20.5,21.8,20.4,993.1,993.1,992.5,0.1,213.0,0.7,0.0,médio
10/08/2019,0,24.0,0.0,-6.88,-55.13,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.86,-55.12,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.86,-55.14,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.68,-54.95,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.68,-54.97,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.66,-54.95,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.66,-54.97,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.59,-54.89,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,20.0,0.0,-6.44,-54.84,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,4.0,0.0,-6.43,-53.28,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,médio
10/08/2019,0,20.0,0.0,-6.42,-54.84,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,21.0,0.0,-6.34,-55.16,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,21.0,0.0,-6.34,-55.18,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.32,-55.14,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,21.0,0.0,-6.32,-55.16,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,20.0,0.0,-6.32,-55.18,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,4.0,0.0,-5.89,-53.53,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,médio
10/08/2019,0,4.0,0.0,-5.87,-53.53,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,médio
10/08/2019,0,57.0,0.0,-7.34,-55.05,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,56.0,0.0,-7.33,-55.03,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,56.0,0.0,-7.33,-55.05,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,55.0,0.0,-7.31,-55.05,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,24.0,0.0,-6.88,-55.11,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,67.0,0.0,-8.8,-54.98,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,12.0,0.0,-8.28,-54.79,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,17.0,0.0,-8.27,-54.81,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,14.0,0.0,-8.26,-54.79,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.79,-54.72,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.79,-54.74,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.77,-54.72,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.77,-54.74,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.49,-55.08,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.34,-55.14,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,38.0,0.0,-8.12,-55.0,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.77,-54.7,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,54.0,0.0,-8.72,-54.98,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,45.0,0.0,-8.7,-54.98,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.59,-54.91,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,4.0,0.0,-5.71,-53.7,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,médio
10/08/2019,0,4.0,0.0,-6.41,-53.28,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,médio
10/08/2019,0,21.0,0.0,-6.34,-55.2,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.7,-55.02,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.66,-54.93,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,22.0,0.0,-6.45,-55.0,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,4.0,0.0,-6.43,-53.3,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,médio
10/08/2019,0,55.0,0.0,-7.32,-55.07,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,54.0,0.0,-8.64,-55.15,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.51,-55.06,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,5.0,0.0,-7.51,-55.08,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,0,55.0,0.0,-7.31,-54.97,25.6,27.0,25.4,75.0,78.0,67.0,20.8,21.6,20.2,992.5,992.5,991.8,0.4,219.0,1.4,0.0,alto
10/08/2019,23,67.0,0.0,-8.81,-54.98,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,68.0,0.0,-8.8,-54.96,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,67.0,0.0,-8.8,-54.98,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,54.0,0.0,-8.72,-54.98,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,58.0,0.0,-8.72,-55.0,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,45.0,0.0,-8.7,-54.98,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,51.0,0.0,-8.7,-55.0,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,4.0,0.0,-5.89,-53.53,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,23,4.0,0.0,-5.87,-53.53,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,23,4.0,0.0,-5.71,-53.7,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,23,12.0,0.0,-8.28,-54.79,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,17.0,0.0,-8.27,-54.81,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,14.0,0.0,-8.26,-54.79,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,43.0,0.0,-8.05,-54.79,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.79,-54.7,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.79,-54.72,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.79,-54.74,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.77,-54.7,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.77,-54.74,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.75,-54.72,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.51,-55.06,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.51,-55.08,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.49,-55.06,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,5.0,0.0,-7.49,-55.08,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,57.0,0.0,-7.34,-55.05,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,56.0,0.0,-7.33,-54.97,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,55.0,0.0,-7.31,-54.97,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,24.0,0.0,-6.88,-55.11,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.86,-55.12,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.7,-55.02,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.7,-55.04,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.66,-54.93,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.66,-54.95,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.6,-54.89,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.59,-54.89,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.68,-54.93,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.68,-54.95,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.68,-55.03,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.59,-54.91,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.46,-54.98,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.45,-55.0,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,4.0,0.0,-6.43,-53.28,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,23,4.0,0.0,-6.43,-53.3,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,23,4.0,0.0,-6.41,-53.28,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,23,22.0,0.0,-6.34,-55.14,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,22.0,0.0,-6.32,-55.14,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,20.0,0.0,-6.32,-55.18,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,alto
10/08/2019,23,4.0,0.0,-4.32,-54.67,27.3,29.2,27.3,67.0,70.0,58.0,20.7,21.3,20.1,991.5,991.5,991.2,0.3,83.0,1.9,0.0,médio
10/08/2019,22,22.0,0.0,-6.86,-55.12,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.86,-55.14,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.7,-55.02,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.7,-55.04,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.69,-55.1,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.68,-54.93,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.68,-54.95,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.68,-55.11,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.66,-54.93,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.66,-54.95,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.59,-54.89,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,4.0,0.0,-6.52,-53.34,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,médio
10/08/2019,22,4.0,0.0,-6.52,-53.36,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,22.0,0.0,-6.46,-54.98,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,4.0,0.0,-5.87,-53.53,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,médio
10/08/2019,22,4.0,0.0,-5.71,-53.7,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,médio
10/08/2019,22,57.0,0.0,-7.34,-55.05,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,56.0,0.0,-7.33,-54.97,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,55.0,0.0,-7.31,-54.97,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
10/08/2019,22,53.0,0.0,-7.23,-55.2,29.2,31.1,29.2,58.0,58.0,52.0,20.2,20.6,19.9,991.2,991.2,990.5,0.7,163.0,2.8,0.0,alto
